label,temp_mean,temp_std,temp_change,temp_max,temp_min,temp_median,temp_range,eda_mean,eda_std,eda_number_of_peaks,eda_mean_peak_amplitude,eda_max_peak_amplitude,eda_min_peak_amplitude,eda_median,eda_range,bvp_mean,bvp_std,bvp_number_of_peaks,bvp_mean_peak_interval,bvp_median,bvp_range,accX_mean,accX_std,accX_peak,accX_energy,accX_median,accX_range,accY_mean,accY_std,accY_peak,accY_energy,accY_median,accY_range,accZ_mean,accZ_std,accZ_peak,accZ_energy,accZ_median,accZ_range,hr_mean,hr_std,hr_max,hr_min,hr_gradient,hr_variation_std,hr_median,hr_range
Shame,29.267855445429454,0.09270293358284408,0.34265542045097774,29.370664837280312,29.01211206639296,29.318453574413883,0.3585527708873535,0.18219877141359783,0.012267520173963913,51,0.18559062635428838,0.21977917515386264,0.17173925646430133,0.17842359854858647,0.060964486780668375,-2.141578125,5.391911921862636,177,60.77272727272727,-2.31,35.04,-32.812083290966186,5.693836961821549,-9.58776635909144,3473.6856753228626,-32.08202065458511,48.26735443636718,16.03734449976942,12.90932534212268,64.52430222028356,2147.4301947668614,16.910270532899908,113.30069908495429,49.39418169501933,8.367190014589914,57.90537394627036,5225.568886559806,51.60293523975473,56.02886902904823,87.7138704049334,8.112130096467503,101.35435561318502,70.29004690303039,0.0028551754329186243,0.0037319972207297152,86.91957464599099,31.064308710154634
Neutral,29.46482488390278,0.17635633025419378,-0.1227547803297604,29.810857909726128,29.155066353132497,29.414113577495872,0.6557915565936305,0.1728292425262125,0.01764998768291933,66,0.17582695448928787,0.21581767049548034,0.12867076193919602,0.17303309861227942,0.09815788818423239,-0.7729370348018508,4.623897574280184,243,60.892561983471076,-0.22,36.0,-43.32812670256677,13.697699383758433,27.10006890005138,5549.29292992736,-48.01330367858437,89.61430091689311,19.097943901139082,16.996709301119825,68.4485001767166,3122.0872698538997,22.57277144186974,118.98581071636438,33.67629109586114,12.557064776156071,64.59766989053709,4389.100438889582,33.06164658215261,65.82850193669601,96.2287850418446,18.424348188629995,120.8713906494263,70.45400689853496,-0.002378039040096157,0.00572870005093325,101.87109082708555,50.41738375089135
Frustration,29.30872006065857,0.06045998678014893,0.18857609724369695,29.379743307446148,29.177560741574936,29.32150577330169,0.20218256587121175,0.14644440352637192,0.01450289561480516,19,0.15263297022754632,0.1642876003119007,0.12525823501676633,0.14871563013227504,0.04527478911828961,-1.3685203804347823,4.834861509230987,120,60.34453781512605,0.17,23.93,-38.17239715160861,7.616556732038766,-12.14820253840613,3339.3799825623933,-40.553986155124946,38.14645794259595,10.429574597947122,15.78106164103942,69.76028883562023,1622.8185312903852,12.987215048675894,115.05912904911438,45.47965031597587,8.312916457126786,58.138061573663435,3966.361475262368,46.26805704946662,54.85617551664187,83.37688951764096,6.181982115016126,91.7011920110924,71.92133339811166,0.0006102808499547006,0.005648391823575608,83.87272789978914,19.779858612980746
Pride,29.56673646575437,0.14594156067259093,0.09265214658456244,30.04584082431422,29.39079355841894,29.51987765554608,0.6550472658952771,0.11217184822142408,0.009537980990861086,45,0.11137462965670397,0.1312297105026527,0.10326271711953418,0.10881558258607489,0.03501422346486312,-5.310955666024145,8.179533866416232,132,73.6412213740458,-5.4,42.47,-44.998298265652934,11.523991535055432,-13.95295706796698,4611.718599121716,-52.48642191235274,45.82669759151096,20.855096467395608,11.601462291404737,67.64717416200818,2369.355844120904,25.7635304767934,65.62410465521438,34.46231190660795,13.98485889685806,60.221141610970804,3692.4884171285917,26.315915154179923,53.026927618447516,110.2699661046774,17.34487360289615,130.35933577389886,82.24886487412914,0.0037260575469090333,0.006334962841029442,116.24999999999994,48.11047089976972
Joy,29.461516984265437,0.03793502566368216,0.11695199840215409,29.524174097466613,29.360125318124865,29.46549007570606,0.16404877934174777,0.1092724924573497,0.016575636163429726,28,0.10690921904887149,0.15289751478416055,0.08748818579055033,0.1115829308632578,0.07737274342023581,-0.9659490704577407,4.1803051568521985,94,67.61290322580645,0.21,20.57,-44.979165859938064,10.486996285669079,-18.441824894976094,3695.1304170193857,-46.309474869955494,48.75057003370296,7.942039206412963,12.956542938940126,65.80566157274392,1215.8528261160577,6.3482389380793105,76.22779167270141,37.08264569184976,17.856368172133216,60.611074350099116,3292.88899686194,41.55804368403234,78.39964526480634,98.26579966851149,20.887960996578215,127.0950575321301,72.44600222281996,0.008135562215552153,0.007589784651507912,98.81999999999994,54.64905530931014
Pride,33.438384234865026,0.01903000183316623,0.023079067508362527,33.47527626283108,33.40139576328268,33.43437775146674,0.0738804995484017,3.55989953602814,0.43703963400175816,22,3.6109994048297094,4.3632316080062274,2.7195900643311965,3.644292017154431,1.8624413954524504,3.682495229007633,6.7037103222693695,137,61.161764705882355,4.91,37.67,-25.364286476835098,7.979256028029042,1.7786236997861609,2434.6700834261837,-23.305877390223053,37.20391634903997,-6.714413950847589,14.381641032092382,50.429645620954965,1453.291082326748,-9.246133890325282,105.58606112484193,53.6842641670605,7.309973797084556,64.47537412473282,4960.916738671829,55.78691570696216,47.33248227408357,77.88120282354038,2.582671194334288,81.66026531719575,73.67586846719267,-0.0005989951533281399,0.0016745415053133828,78.4872108257707,7.98439685000308
Neutral,33.501414181546956,0.029865603293536835,0.13815065780094926,33.57362176342757,33.42190195814621,33.50088536398882,0.15171980528135975,3.527489230320994,0.4493331393685754,11,3.7697814467632482,4.368778638231714,3.1309640734817754,3.4796593693094953,1.5493015489744835,5.32448953937326,5.492693651788323,156,71.0516129032258,4.25,27.61,-23.3036402370657,1.684893428301001,-19.914031943328634,2465.6990392659213,-23.011441854965565,9.593091834354738,-11.261491459445214,6.2889948000233815,14.152223705853592,1361.209812180411,-14.993152563792506,32.3287434679793,57.04084807944966,1.889120599460609,74.34502387606504,6022.934376629195,56.79215870645413,26.28485217571111,73.05289151491367,2.6772214633045066,77.19123249373409,69.37666222889479,0.00031550160917510504,0.002199157269915153,73.80709549696407,7.814570264839304
Shame,33.55328390261096,0.0429333570578557,-0.08468895619186156,33.60094792523578,33.46410510491252,33.575571606294204,0.13684282032325967,5.485464198442317,1.2931193217277626,18,5.750922283188373,8.211219401682003,3.7946040813331487,5.640266828872466,4.498346558127404,7.50469714506173,4.228139250418937,165,62.78048780487805,7.39,21.91,-25.981189591773738,5.445278219079292,-9.5088000229889,2702.9710389317684,-25.20407957412295,25.031783308862458,-1.9739784038212194,10.864425338339693,8.80539362761052,1124.3639907352378,0.2096753872744068,72.27154370220504,55.88838430146333,6.42856727566422,62.20749190610142,5728.266766309927,57.978152690614365,49.925470209359986,76.23394703830215,1.3420458316584514,78.23380552750955,72.78769786348042,-0.00044956122264886664,0.0010127502729933425,76.46903241795677,5.446107664029128
Frustration,33.48200382720046,0.06969712715998608,-0.1958972900035718,33.57479549660304,33.35130693325898,33.50462242986826,0.22348856334405554,7.803554922416541,1.8680397396407962,12,8.477316170036152,11.621574035714586,5.945521815237212,6.774595651136704,6.258390763880245,3.7415609183598626,3.878979210711468,202,67.31840796019901,3.31,20.81,-22.056471732029163,6.172923347536638,-9.290254055665022,2674.28034924133,-22.188054519242748,44.047210973718485,-1.5732474036896011,10.052843434844325,24.74174447840928,1188.061235465393,-0.9230530556657082,85.07374410777086,56.56130712361291,7.8287357002640485,66.92900740335041,6667.082962507182,58.97498524762096,46.5341943737354,73.02508206501959,4.339044875770626,76.53756282333937,62.253017539588015,0.000896203339284235,0.0022229973353363494,75.23875762989978,14.284545283751356
Joy,33.20013521486453,0.08056118763255667,-0.22820732265518728,33.31211052133796,33.08390319868277,33.222143287367025,0.22820732265518728,11.186830794701844,0.7553757463531868,19,11.51650080027026,12.054773223960767,9.523396578912891,11.386049804001535,2.6588757215929046,3.2320241240666285,3.2921864669098757,144,59.91608391608391,4.25,15.690000000000001,-25.735969514469193,6.368991540714063,-7.511923052890074,2473.616964635034,-26.27668225155195,46.07195039462717,1.5038934668961024,10.565900865217344,35.181436611509625,995.7404896194668,1.8243426799373952,77.183992944891,55.25141125371763,7.566988260543234,65.95733073416815,5203.1102595937,57.54543847281521,42.4865185528095,72.72104901412615,1.189459978474435,74.45047950411926,70.99613200473394,1.1060136059785062e-05,0.0013466102161985897,72.7130214822092,3.454347499385321
Frustration,29.487923376583584,0.07006923019214724,-0.16399681316710968,29.58148389809408,29.398877105439865,29.50351833734455,0.18260679265421587,0.1462078457584061,0.021284109917998378,36,0.14463449527819758,0.17060197412740455,0.11771293621241427,0.1512936520119066,0.05290640509770986,-0.06115068855932204,0.14292249872016555,118,63.52136752136752,-0.02,0.79,43.21147976007337,10.137267143285282,63.58499297040766,3857.1247143652968,43.05948496765804,63.01834744151236,5.077984326232171,16.40275102499002,66.07018008754476,1492.1805271721666,-0.332296771342546,69.97633137695546,37.85205982430045,12.23197277855503,50.65417225591502,3456.917949737145,43.659879977008615,58.041494757696306,90.15058627225605,12.757445426051031,105.73365574430578,68.05115358217797,-0.004700261615692482,0.0039892432855687535,92.85324686875242,37.682502162127804
