label,shoulderDistance_mean,shoulderDistance_std,shoulderDistance_var,rightWristVelocity_mean,rightWristVelocity_std,rightWristVelocity_var,leftWristVelocity_mean,leftWristVelocity_std,leftWristVelocity_var,symmetry_mean,symmetry_std,symmetry_var,trunkInclination_mean,trunkInclination_std,trunkInclination_var,headInclination_mean,headInclination_std,headInclination_var
Shame,0.12000000000000001,1.3877787807814457e-17,1.925929944387236e-34,0.0013289473684210528,0.0035164581384306537,1.2365477839335179e-05,0.0006907894736842106,0.0025358834042378993,6.430704639889198e-06,0.0634,0.0031085287226712477,9.662950819672138e-06,-9.241299712069619,0.7899520895055269,0.624024303714148,11.400457108523824,1.818444664518712,3.3067409979165707
Neutral,0.11474320241691845,0.005455995954849077,2.9767891859329496e-05,0.009012121212121213,0.03556112754778954,0.0012645937924701562,0.006445454545454545,0.02228992965864468,0.0004968409641873278,0.08019939577039274,0.023537643558510152,0.0005540206642874744,-12.292769711141426,3.0119972089010747,9.072127186427863,8.70616271233475,4.126742498145294,17.030003645998463
Pride,0.11976905311778294,0.0015020427290077685,2.256132359765105e-06,0.0034861111111111113,0.010688553572356542,0.00011424517746913581,0.004446759259259259,0.01604960304855288,0.00025758975801611794,0.07500461893764433,0.011419766377459808,0.00013041106411576148,-8.095742047555559,1.1227268458858595,1.2605155704728106,17.40794669142431,2.275228023580218,5.176662559284746
Frustration,0.11745945945945949,0.004353281425232621,1.8951059167275363e-05,0.002962059620596206,0.007414091328646263,5.496875022950771e-05,0.0033766937669376692,0.010491787931571638,0.00011007761400107229,0.08491081081081081,0.03441912010892079,0.0011846758290723154,-9.118610729196492,0.808791750101079,0.6541440950315662,7.95654477698532,1.98671016739061,3.947017289213226
Joy,0.11825552825552828,0.003794935543254607,1.440153577745714e-05,0.0037807881773399016,0.013206906887176868,0.00017442238952655978,0.0037536945812807884,0.015083133295021606,0.00022750090999538932,0.07428746928746928,0.009503053446099589,9.030802479942527e-05,-11.09246782616579,1.3190803563928006,1.739972986621358,12.034715618833165,2.821428289790746,7.960457594431535
Pride,0.12000000000000001,1.3877787807814457e-17,1.925929944387236e-34,0.009168224299065419,0.028106767729036166,0.0007899903921739888,0.0031121495327102802,0.012759696406609951,0.00016280985238885493,0.057481481481481494,0.007869869265093104,6.193484224965707e-05,-2.1477412485871383,0.57080709354683,0.3258207380433796,-0.7265635903442501,1.5573868203813495,2.4254537082975296
Neutral,0.120817843866171,0.003120905853058048,9.740053343651982e-06,0.011167910447761194,0.0332160186601852,0.0011033038956337715,0.0027947761194029854,0.007707263652527982,5.940191300957897e-05,0.05801486988847585,0.009917867268423928,9.836409115407471e-05,0.18552690105702532,2.2754841593690376,5.177828159539415,-0.27845003232816007,4.285884037065373,18.368801979171785
Shame,0.11994285714285713,0.0007537660547584523,5.681632653061221e-07,0.007281609195402298,0.030740964577540775,0.0009450069031576167,0.0014942528735632185,0.003722789595563598,1.3859162372836577e-05,0.06404571428571428,0.0051489995065417665,2.6512195918367358e-05,-2.1819273655601883,0.8676910759431966,0.7528878032714622,5.178974964069013,2.6127687379984663,6.826560478262097
Frustration,0.11996894409937892,0.0005564122008437548,3.095945372477909e-07,0.0034205607476635517,0.017104427684507133,0.000292561446414534,0.0018006230529595017,0.004195844211368306,1.7605108646072924e-05,0.07428260869565216,0.013882524271587957,0.00019272448015122875,-2.349046291477954,1.1103795813185717,1.2329428146092065,6.17252204118892,1.6277235537046628,2.649483967284936
Joy,0.11991631799163181,0.0009109431404634824,8.298174051574718e-07,0.0025,0.006081208139586639,3.69810924369748e-05,0.001445378151260504,0.0039951598426002915,1.5961302167925987e-05,0.07850209205020921,0.016766891683051812,0.000281128656711192,-3.1484531253461943,0.757700620424982,0.5741102301924027,7.901817738981527,1.848748353656923,3.4178704751491833
Shame,0.11185185185185187,0.0038844772154450033,1.5089163237311366e-05,0.00018867924528301886,0.0013605853869675434,1.8511925952296197e-06,0.00309433962264151,0.007063763898443828,4.989676041295834e-05,0.15312962962962964,0.009589821564586258,9.196467764060361e-05,-4.4844115646261224,1.140544537134664,1.300841841187725,3.6828162292431217,1.288362696555261,1.6598784378751437
Neutral,0.11216535433070869,0.004118832835836852,1.6964783929567845e-05,0.005059288537549406,0.018264429097149714,0.00033358937024480917,0.003818181818181819,0.012846561245121188,0.00016503413582464967,0.0664251968503937,0.0389734453680822,0.0015189294438588878,-3.1015423013822905,7.291927475142771,53.17220630274202,3.6019994682679903,4.28861905142016,18.392253368203953
Pride,0.11000000000000001,1.3877787807814457e-17,1.925929944387236e-34,0.0026666666666666666,0.005110739488533742,2.611965811965813e-05,0.00435897435897436,0.004958738360465055,2.4589086127547664e-05,0.15585,0.008750857100878754,7.657750000000013e-05,-6.292118140952049,1.4844747526757145,2.2036652913316237,6.127119358363591,1.5718764954619355,2.4707957169856964
Frustration,0.11000000000000003,2.7755575615628914e-17,7.703719777548943e-34,0.0025000000000000005,0.004927414308205257,2.427941176470589e-05,0.013147058823529413,0.03419935702262902,0.0011695960207612453,0.1564782608695652,0.010953933441690733,0.00011998865784499059,-5.260056014517462,0.9821590502785755,0.9646364000441134,2.561218841966398,1.605283944317951,2.5769365418849985
Joy,0.11,0.0,0.0,0.0009090909090909091,0.0028747978728803454,8.264462809917357e-06,0.006163636363636364,0.027178710676733484,0.0007386823140495867,0.1624107142857143,0.02286745721521735,0.0005229205994897961,-5.351796561831918,0.9464209029379942,0.8957125255179683,3.59879957841088,0.994831850360189,0.9896904104910773
Frustration,0.09999999999999996,4.163336342344337e-17,1.7333369499485123e-33,0.005307692307692308,0.007471840627774653,5.5828402366863916e-05,0.01103846153846154,0.03623956695405936,0.0013133062130177514,0.07645283018867925,0.008993847032436246,8.088928444286225e-05,-8.583367188428317,1.4616671278311524,2.13647079258217,4.425515925837281,1.350643376721553,1.8242375310817993
Neutral,0.09991596638655463,0.0009128386967395148,8.332744862650959e-07,0.0023628691983122365,0.008235662198760292,6.782613185208922e-05,0.010021097046413503,0.038321144338835184,0.0014685101034378398,0.041928571428571426,0.016135167723174807,0.00026034363745498204,-7.7147381366379655,1.2661051462125745,1.6030222412659647,3.4589240303840127,1.4478768412724683,2.0963473474931402
Pride,0.09999999999999998,2.7755575615628914e-17,7.703719777548943e-34,0.011093333333333334,0.023717320440743067,0.000562511288888889,0.0020533333333333337,0.004441901494730481,1.9730488888888885e-05,0.11417105263157899,0.012934438076918957,0.00016729968836565098,-9.161900267065386,1.2911397376070937,1.6670418220281145,4.818667066556621,0.912165140506581,0.8320452435553908
Shame,0.09999999999999999,1.3877787807814457e-17,1.925929944387236e-34,0.0201125,0.03061780272570192,0.00093744984375,0.0094,0.017650495743746122,0.00031154,0.12009876543209878,0.016243976994544745,0.00026386678859929895,-9.586130142148914,1.5124887780917127,2.2876223038533623,6.372273724373855,1.1395626989523526,1.2986031448435702
Joy,0.10144444444444443,0.0038184089505421273,1.4580246913580232e-05,0.011269662921348315,0.02256962463281464,0.0005093879560661534,0.044820224719101125,0.050038089266853415,0.002503810377477591,0.0782,0.028739906440735364,0.000825982222222222,-10.101105268046824,2.561144111807495,6.559459161446203,5.815807112806899,4.866066200414816,23.678600266819487
