label,shoulderDistance_mean,shoulderDistance_std,shoulderDistance_var,rightWristVelocity_mean,rightWristVelocity_std,rightWristVelocity_var,leftWristVelocity_mean,leftWristVelocity_std,leftWristVelocity_var,symmetry_mean,symmetry_std,symmetry_var,trunkInclination_mean,trunkInclination_std,trunkInclination_var,headInclination_mean,headInclination_std,headInclination_var
Neutral,-0.5854088305495224,-0.4438574903119633,-0.3380538667123291,-0.2919443375062252,-0.12029823816616582,-0.3307697191178216,-0.5956881653714952,-0.4640659735109771,-0.37790469529200255,-0.3216597656124431,1.265674413460797,1.0225759565564403,1.503519553780879,2.4532316282698177,2.0561072603674724,-0.24180386314019597,0.9023797074300665,0.3299666496200912
Shame,-1.1148233385102782,-0.5621791498319536,-0.34777450333933846,-0.0311403932182811,0.04116392411690555,-0.2333980809368823,-0.4977731527318677,-0.37818188165018557,-0.3529215306113184,0.8391512404974838,-0.2889990965319919,-0.4398022365330218,0.28370287229406155,-0.5946318156805449,-0.3693131098319598,-0.39797970673002664,-0.5507448031735377,-0.3610718725363929
Pride,-1.0965485814891385,-0.53297195530892,-0.34600322016303664,-0.27560710566891683,0.1835131267422251,-0.13632973420885208,-0.9207382894117379,-0.9440999098490994,-0.4614067015699837,0.8023367641469549,-0.58131283382127,-0.5717814386955451,0.2652776136352447,-0.6050867689523238,-0.37039276981770775,-0.6503950955481081,-0.4059198499913193,-0.32955210348430297
Joy,-0.5890901745681308,-0.5165704182636244,-0.34482798971687917,0.33245848780987364,0.24290576640170894,-0.09272030150319051,-0.31756663554216386,-0.4386422222174902,-0.3708267182147042,-1.4965713031474577,-0.24132817701785428,-0.4139867106045128,0.5065399154641901,-0.6121072569240504,-0.3710899797426774,-0.5654729374381116,-0.3730462214365503,-0.32124588214741434
Shame,-0.014011648232824303,-0.6732070047281803,-0.35074982331114324,-0.864331663917325,-1.0481606488009003,-0.6280324502686019,-0.9228361683989217,-1.0054351370629955,-0.46521435202649297,-1.3119665397918419,-1.149878268734768,-0.6988631903128435,-0.47243289798136984,-0.6362237674695681,-0.3733149750966465,0.35493313058534515,-0.6506930310952215,-0.3780017853255613
Neutral,-0.31072050858105044,-0.3944401365955269,-0.3319933108020986,-0.20875739177260713,0.3492029506094283,-0.010100360769918056,-0.3892447734316349,-0.07423701459580034,-0.24002123369946596,-0.9589801111149784,-0.24483636037518916,-0.4159275488559712,-1.0372150629709946,-0.09709062464377198,-0.26070197874331286,0.11432971869205094,-0.1687793554038885,-0.26008425177387556
Pride,-0.027046958255820205,-0.5964621260970342,-0.349328252209368,-0.6802695719641964,-0.7354089407761623,-0.5777582830626791,-0.5745703471313385,-0.36840360447119025,-0.34988379087948246,-1.0681319965177174,-0.7816773726918366,-0.6361030896567941,-0.26040704221955346,-0.5554828776044599,-0.36483056271465647,0.8914084662441908,-0.5553283236674471,-0.36193442990826397
Frustration,-0.1574071045993148,-0.4507818711586449,-0.3388089112703988,-0.7249847744898249,-0.8781975677565946,-0.6070091841277926,-0.6737903245988682,-0.6303968657656038,-0.4176203829575287,-0.8599845524733621,0.23723015998510139,-0.0881379002997329,-0.44972497380432175,-0.6316527147317127,-0.37291347904518013,0.04738802400694538,-0.6155634885380347,-0.372500192665169
Joy,-0.11247467920014366,-0.47930981255410016,-0.3416755298665213,-0.6551259650199021,-0.6255917600267021,-0.5480628753224281,-0.6388335742197775,-0.4139626159425179,-0.3637003890862751,-1.0832006393011855,-0.8665907692396171,-0.656947065727336,-0.8150568580914207,-0.5078417724349653,-0.35843940756350484,0.4115731034920313,-0.44129564810947924,-0.3380145900803919
Pride,-0.014011648232824303,-0.6732070047281803,-0.35074982331114324,-0.195437744230478,0.024142612661590467,-0.24430099926502585,-0.6983197325160035,-0.5234885348502606,-0.3934060910096657,-1.4363255788586906,-0.9389433963484407,-0.671694325491051,0.8404803234183974,-0.6893947536815394,-0.3772900210353208,-0.7280229711588909,-0.7051952462788811,-0.3855742720007217
Neutral,0.03214982510511875,-0.5137484645104899,-0.34461269296807817,-0.02481258096881134,0.2469403947275164,-0.08969143997061294,-0.7277476349603887,-0.7616582664536443,-0.44089032665775524,-1.4251181002412514,-0.8482138646900503,-0.6527598405897488,1.27233390135238,-0.27579023414334586,-0.31261288563000883,-0.6880059443904663,-0.13555466365964394,-0.24858058814670075
Shame,-0.017236956369944278,-0.6346943291088067,-0.3503918281449671,-0.3564150107302218,0.1390113523811115,-0.16780562264742446,-0.8483364102027927,-0.9494848369233155,-0.46180325381091597,-1.2983988863610192,-1.0594822047336765,-0.6901056181280133,0.8341529765454146,-0.6173620154230418,-0.3715972279281764,-0.2006519729231393,-0.4848584371514546,-0.34775763403931215
Frustration,-0.01576453308995263,-0.6447778622024877,-0.35055475024926636,-0.6858627204052136,-0.4556335800698381,-0.4897652682317339,-0.8199287636479342,-0.9271852247634264,-0.46008314028161484,-1.0833027693402792,-0.6725733257353239,-0.6037150369091836,0.8032217241263226,-0.5584786851573119,-0.3651981068483664,-0.11192714130496752,-0.6905107314826667,-0.38364928548270644
Joy,-0.01873490282693088,-0.6266635746348657,-0.35022696194717395,-0.7644104604917363,-0.9363202597670764,-0.6158854815529982,-0.8528682345447646,-0.9366454085150766,-0.46083796524608783,-0.9946436067999505,-0.544791314255225,-0.5577660372282242,0.6552632901659888,-0.6440489172535983,-0.3739803284259704,0.04250084015459754,-0.6443663942085686,-0.37704690205937313
Shame,-0.47391669741455783,-0.47473479971859894,-0.3412422612590812,-0.961626149254134,-1.1421712335059904,-0.633220892483623,-0.6999711257142724,-0.7919925967014328,-0.44525502929546623,0.5734192170745888,-0.8627468051632988,-0.656086003005722,0.40799705458045504,-0.5511597845236673,-0.3642930145526597,-0.3342605707223391,-0.7613606173475627,-0.3921524997845491
Neutral,-0.4562217107334417,-0.46276071050252143,-0.3400604475403679,-0.5460366797672521,-0.4050496989074413,-0.4695193830333073,-0.632854106385167,-0.5193937598614637,-0.3923847149001773,-1.2484015493088534,0.4389939298284568,0.08559392818203782,0.6639457929360766,0.9413456498373768,0.3271509531698394,-0.34147759513373416,-0.13498366246491805,-0.24837908140417544
Pride,-0.5784405722285885,-0.6732070047281803,-0.35074982331114324,-0.7501894652476452,-0.9786392348835463,-0.6212452300303603,-0.582710050626832,-0.8912226887780901,-0.45687614443118063,0.6305792384729616,-0.8999142500272178,-0.6640836502664189,0.07341718515558986,-0.4677122539587434,-0.35225840094647454,-0.11598165012639944,-0.7021701719249848,-0.38518466947194296
Frustration,-0.5784405722285876,-0.6732070047281795,-0.35074982331114324,-0.7644104604917363,-0.9866334485411707,-0.6221533290263833,0.23214992646123464,0.4871687985817235,0.06890339850534018,0.6437801632952752,-0.8023145041854428,-0.6415202448302904,0.26443668800137377,-0.5895887365559038,-0.3687746245239288,-0.43442043392477386,-0.6951955492228621,-0.38427265134606264
Joy,-0.5784405722285892,-0.673207004728181,-0.35074982331114324,-0.9001563241853346,-1.0761413618116606,-0.6300561617248797,-0.4153758783505258,0.15621823728364642,-0.12896929982239444,0.7684320003779472,-0.27452666913130697,-0.43209213432096966,0.2474568635412441,-0.5982598564743599,-0.36969337801668656,-0.3417633487686719,-0.8226423665906449,-0.39791110990748835
Frustration,-1.1428694962243557,-0.6732070047281788,-0.35074982331114324,-0.5248413867643529,-0.8756793090264889,-0.6065849750316781,0.03663387944001837,0.5833435079612277,0.13489415970899862,-1.0377023950928015,-0.8891494140009815,-0.6618425549958232,-0.3506592756838374,-0.47324605089000704,-0.35315410190415575,-0.26793668226181133,-0.7483580008453675,-0.3907402394945058
Neutral,-1.1476125964259982,-0.6265667237041077,-0.3502247836677934,-0.776111279363457,-0.8423715396092134,-0.6006645035302564,-0.057699488659038664,0.6814682631384616,0.20616275040373513,-1.7631210332990657,-0.5727776789507992,-0.5685692693868827,-0.1898888284592979,-0.5206951079982376,-0.3602649575125768,-0.35425438692074285,-0.7280581350224571,-0.3884021279805567
Pride,-1.1428694962243549,-0.6732070047281795,-0.35074982331114324,-0.031175945706391265,-0.16726687837843165,-0.35655420099181334,-0.7964966386944373,-0.9155861793154528,-0.4591071798582908,-0.24517266258758083,-0.7145750348552564,-0.6169298395927599,-0.4577372298404064,-0.5146209838411375,-0.35941157813083874,-0.2328278589718951,-0.8399010658028999,-0.3992656805907215
Shame,-1.1428694962243542,-0.6732070047281803,-0.35074982331114324,0.7383932119276069,0.13364066540671826,-0.17153477447673043,-0.11528964121745483,-0.29293814018926695,-0.3251101998088966,-0.12062043462202154,-0.5679572571459786,-0.5667380745598332,-0.5362559330804295,-0.46091523195685113,-0.3511392561069517,-0.09408909933980467,-0.7924262591997742,-0.39525676825043027
Joy,-1.0613408738694103,-0.4781104699797845,-0.3415629253973826,-0.016130452311069528,-0.21731415222319236,-0.38276875920675424,3.1689896143440976,1.233800528513617,0.6815657269462451,-1.0009911204482063,-0.014367935063996846,-0.27457267146167963,-0.631570246053815,-0.20648077386582134,-0.29419577954838844,-0.14378217131333756,-0.014427435259051626,-0.20295599188322444
