label,word-count,sentence-count,word-length_mean,sentence-length_mean,lexical-diversity,sentiment-score,dominant-topic,bigram-count,noun-count,emotion-word-count,question-count,exclamation-count,adj-count,adv-count,flesch-reading-ease,modal_count,negation-count,compound-count,unique-words-count,pronoun-count,bert-aggregated-value,vader-neg,vader-neu,vader-pos,vader-compound,flesch-kincaid-grade,gunning-fog
Joy,0.15877068892675716,-0.4838039271346792,0.13087105239641073,1.0314532898783237,-1.050761127102876,0.12231998488375999,1.045805740884263,0.005311799975569629,-0.02076415908985058,-0.4834937784152281,0.47304991679126607,-0.12751534261266767,0.09094278104708554,0.10013026913995582,-0.011746124995281843,-0.34657523665372064,-0.5846880546479182,-0.5224528233985309,0.10056015825627372,0.02848788660556647,0.682924254717651,0.006263996402465679,-0.25123879061920135,0.2524322804676303,0.6558312311318747,0.007188885365093022,0.05255117040150599
Frustration,-0.7350182070705017,-0.7340473377215821,-0.7278509067010052,-0.7211726757411443,1.010783932898678,-1.255845624868972,-0.9914781699292362,-0.7639833689000342,-0.8350449077114395,0.3223291856101521,-0.5124707431905383,-0.12751534261266767,-0.8120351867963169,-0.8688723354402621,0.7810615199522576,-0.34657523665372064,-0.1547703674068019,-0.5224528233985309,-0.9850324592830438,-0.4974423276510464,0.1436035810996081,0.5691158470588165,0.44592053125163056,-1.019131530330652,-1.34738884620904,-0.7712102915837402,-0.8794388009087137
Neutral,-0.09458679340317445,1.2678999469736418,0.6047723080570799,-1.1689728028420037,0.01788281731033121,0.5995037607018138,1.045805740884263,0.005311799975569629,0.12173497191892747,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,0.1554412073216143,-0.1152036429889815,-0.16908022483708765,-0.34657523665372064,-0.5846880546479182,0.4633072207496406,0.1862648385883251,-0.16873594374066336,-0.9602314805833447,-0.9106398248280413,0.8032146837104324,0.0733387859889993,0.667125135434917,0.06431910018702587,0.06831586116614138
Shame,-0.8370649707867241,-1.0677052185041196,-1.5528565536883514,0.44864226303357246,1.7255856781227397,-2.9172216842460013,1.045805740884263,-0.8464078512795631,-0.7739738515648202,0.3223291856101521,-0.5124707431905383,-0.12751534261266767,-1.0055304656199031,-0.7612053793757935,1.0232928025101207,-0.7591648040986262,-0.5846880546479182,-0.5224528233985309,-1.1707259333358218,-0.7165799169246351,0.9529185368941775,0.29676817738638867,1.0995073955055363,-1.4220918929075723,-1.0583807309670836,-0.9116554030209915,-0.9609607988568956
Pride,-0.7807633080467393,-0.8174618079172166,-0.33591808335597767,-0.6909839031276032,2.1433269577991396,2.869101266618587,-1.6705728068670693,-0.7822999205399295,-0.7332598141337409,-0.4834937784152281,0.47304991679126607,-0.12751534261266767,-0.8765336130708458,-0.7612053793757935,0.9572719922928143,-0.7591648040986262,-0.5846880546479182,-0.5224528233985309,-0.9564642325056933,-0.6289248812151996,-0.03703020544106161,-0.9106398248280413,1.3870856157772549,-0.5266244205144156,0.31035359437470644,-0.8473839113463172,-0.949334339417977
Joy,-0.7702067462829921,-0.9842907483084852,0.01945384228895557,0.1593331921538039,1.1428411936490481,-0.37231112715277975,1.045805740884263,-0.7822999205399295,-0.8757589451425188,0.3223291856101521,-0.5124707431905383,-0.12751534261266767,-0.8120351867963169,-0.1152036429889815,0.8786049423719114,-0.7591648040986262,-0.5846880546479182,-0.5224528233985309,-1.05645302622642,-0.6070111222878407,0.7736719922572097,1.2772197882071288,-1.5932704852205533,0.3777977266026723,-0.47254564365798774,-0.8188188039353508,-0.8040035964314957
Shame,-0.8018764315742336,-0.6506328675259478,-0.41006976319842553,-1.0877506289055716,0.6239119577426633,-1.1491785603707105,-0.3123835329914032,-0.8097747479997724,-0.8350449077114395,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,-0.8120351867963169,-0.7612053793757935,0.8282059576708128,-0.7591648040986262,0.7050650070754306,0.4633072207496406,-1.1992941601131724,-0.6727523990699174,0.8080979274870401,1.6403500144370329,0.03633942965251719,-1.6459587610058615,-1.8435966673183508,-0.8188188039353508,-0.8429321899321504
Neutral,-0.08403023163942731,1.2678999469736418,0.3360579214998959,-1.1614256096886184,0.15863261724670133,0.44193319088536775,-1.6705728068670693,0.023628351615464956,0.10137795320338774,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,0.34893648614520056,-0.1152036429889815,-0.10928954741493573,-0.34657523665372064,-0.5846880546479182,-0.5224528233985309,0.27196951892037646,-0.16873594374066336,-1.1507708531562095,-0.9106398248280413,0.7073552769531929,0.1718402079522466,0.6688626591738467,0.054797397716703625,0.08232016146205907
Frustration,-0.7385370609917506,-0.9008762781128509,-1.2528161020819795,-0.17400117212071226,0.682731575243008,-1.7217834357166857,-0.3123835329914032,-0.7273502656202434,-0.7536168328492806,-0.4834937784152281,0.47304991679126607,-0.12751534261266767,-0.8765336130708458,-0.7612053793757935,0.9006428747965615,-0.7591648040986262,-0.5846880546479182,-0.5224528233985309,-1.0421689128377447,-0.4317010508689698,1.745488048588339,0.8777765393542346,-0.07694896015149315,-0.7863099875084313,-1.127447299589535,-0.7902536965243845,-0.7803223343111721
Pride,-0.5555566570868,-0.8174618079172166,-1.810800254406657,0.27505682050571123,0.10758378973947118,1.6636173185217975,-0.9914781699292362,-0.6082926799609238,-0.6721887579871216,0.3223291856101521,-0.5124707431905383,-0.12751534261266767,-0.4250446291491445,-0.8688723354402621,0.8565670099472614,1.3037830331259015,-0.1547703674068019,0.4633072207496406,-0.7422025316755649,-0.38787353301425204,0.7301101876947126,-0.1480663497452434,-0.5736749769844616,0.7449393902838668,0.5960314557837144,-0.6997975230563243,-0.6848437856722268
Joy,-0.8405838247079732,-0.7340473377215821,0.8486550021271326,-1.0985323334104078,1.6830754421732907,0.6992301600443661,-0.3123835329914032,-0.8555661270995107,-0.8554019264269792,-0.4834937784152281,0.47304991679126607,-0.12751534261266767,-0.9410320393453745,-0.8688723354402621,0.7967763325251094,-0.34657523665372064,-0.5846880546479182,-0.5224528233985309,-1.185010046724497,-0.738493675851994,-1.4028547146060149,-0.9106398248280413,-1.8895631970156572,2.840333275683853,0.6176057088754237,-0.8378622088759952,-0.9268565178360678
Pride,-0.29516146691437034,-0.5672183973303135,0.8615108340626089,0.17505651122335644,0.45686933389501005,0.9604183487986704,-0.9914781699292362,-0.34270268118244157,-0.4686185708317245,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,-0.03805407150197195,-0.7612053793757935,0.26823790256008306,0.06601433079118485,-0.1547703674068019,-0.5224528233985309,-0.07084920240782906,-0.4974423276510464,0.8907762310642603,-0.9106398248280413,0.1234843448863713,0.771803414455661,0.6622021515079498,-0.31654899862585895,-0.2819755676240545
Neutral,-0.09458679340317445,1.2678999469736418,0.37443865254647524,-1.1689728028420037,0.113218272932257,0.5428161271094935,1.045805740884263,-0.0038464758443780343,0.16244900935000692,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,-0.03805407150197195,-0.1152036429889815,-0.15968853211603432,-0.34657523665372064,-0.5846880546479182,-0.5224528233985309,0.2291171787543508,-0.16873594374066336,-1.0660538404829412,-0.9106398248280413,0.8119291752338178,0.06438411126506773,0.6668355481450954,0.054797397716703625,0.06932237603803716
Shame,-0.27756719730812507,-0.15014604635214185,-0.5417227002277906,-0.5760343458683506,0.307933718657037,0.034958276145198,1.045805740884263,-0.18701199224333132,-0.38719049596956556,-0.4834937784152281,0.47304991679126607,-0.12751534261266767,-0.2315493503255582,0.42313113733336183,0.3437433925550868,-0.34657523665372064,0.2751473198343144,0.4633072207496406,-0.0851333157965043,-0.3440460151595343,0.7807801015222711,0.20598562082891264,0.3587756160177774,-0.5713977941340735,0.394623495712792,-0.24275580448086262,-0.18234759766911554
Frustration,0.3980527555716926,-0.3169749867434105,-0.21579956120342858,0.9735152414280933,-0.8009531024974014,-0.8243763052644588,-0.9914781699292362,0.35332628113358083,0.46780429008310276,1.9339751136609125,-0.5124707431905383,-0.12751534261266767,0.8004254700669018,0.10013026913995582,-0.37039720247154967,0.06601433079118485,-0.1547703674068019,0.4633072207496406,0.6433564670259325,0.20379795802443743,0.41698111306495783,0.9867156072232056,-0.32966921432967006,-0.6340805172015945,-1.9138215851000886,0.3594918767670114,0.32474674648073926
Joy,-0.2986803208356194,-0.4003894569390449,-0.5893158565745857,-0.23815231392448716,0.2774566123681589,0.47926847860592625,1.045805740884263,-0.37933578446223226,-0.44826155211618474,1.1281521496355322,0.47304991679126607,-0.12751534261266767,-0.4250446291491445,-0.43820451118238746,0.4633247473993908,-0.7591648040986262,-0.5846880546479182,-0.5224528233985309,-0.14226976935120522,-0.16873594374066336,0.12855523640783312,0.12428131992718437,-0.8263952311626376,0.7359847155599353,0.6438133586042784,-0.4093855977114996,-0.3901628322977803
Frustration,-0.7702067462829921,-0.8174618079172166,0.4340544222080449,-0.6457007442072916,1.5750285924684426,-1.9889990442114738,-0.3123835329914032,-0.7639833689000342,-0.7739738515648202,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,-1.0055304656199031,-0.8688723354402621,0.8597285698731605,0.47860389823609034,-0.5846880546479182,-0.5224528233985309,-0.999316572671719,-0.6508386401425585,1.033402655171462,0.823307005419749,-0.17280836690873266,-0.6340805172015945,-0.8054262333079164,-0.7997753989947066,-0.715300550006335
Neutral,-0.08403023163942731,1.2678999469736418,0.45666899929453975,-1.1614256096886184,0.06433718477701472,0.4158196661862574,1.045805740884263,0.03278662743541262,0.060663915772308306,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,0.4134349124197293,-0.1152036429889815,-0.11877422719263321,-0.34657523665372064,-0.5846880546479182,-0.5224528233985309,0.2291171787543508,-0.16873594374066336,-1.4257688413310925,-0.9106398248280413,0.7247842599999637,0.15393085850438346,0.6685730718840249,0.06431910018702587,0.05863165071543573
Pride,-0.6963108139367621,-0.7340473377215821,-0.23687786938819239,-0.5828074679290811,1.2808416254502908,0.5779968311732686,1.045805740884263,-0.6998754381604004,-0.6925457767026614,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,-0.7475367605217882,-0.5458714672468561,0.7149477226783072,-0.34657523665372064,-0.5846880546479182,-0.5224528233985309,-0.8421913253962915,-0.6727523990699174,0.7423774791620181,-0.9106398248280413,0.21934375164361083,0.6733019924924143,0.5667831395117329,-0.7069387999090659,-0.6968983835027268
Shame,-0.8722535099992146,-0.9842907483084852,-0.25333346737458307,-0.5702288126734388,1.394950509627028,-2.8207829683982575,-0.3123835329914032,-0.8647244029194584,-0.8554019264269792,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,-1.070028891894432,-0.8688723354402621,0.9635021250879687,-0.7591648040986262,-0.5846880546479182,-0.5224528233985309,-1.299282953833899,-0.738493675851994,0.8018591710803366,1.7038978040272654,-2.3775747223252397,0.7628487397317295,-0.7654631873125357,-0.9021337005506693,-0.8485379910649182
Joy,-0.7209427913855054,-0.9842907483084852,-0.30791399150058424,0.511535539311783,1.7934211610207957,1.4074519795512297,-1.6705728068670693,-0.6998754381604004,-0.6314747205560423,-0.4834937784152281,0.47304991679126607,-0.12751534261266767,-0.6830383342472595,-0.8688723354402621,0.950948872441016,-0.7591648040986262,-0.5846880546479182,-0.5224528233985309,-0.8279072120076163,-0.6070111222878407,1.2638731344751934,-0.9106398248280413,-1.3144067564722206,2.2493247439043698,0.6593062786097339,-0.7926341221419649,-0.8330130305925044
Frustration,-0.8089141394167317,-0.7340473377215821,-2.2892237830898003,-0.9853244361096287,0.14223341159979894,-2.7243442525505146,0.36671110394642986,-0.901357506199249,-0.8757589451425188,0.3223291856101521,0.47304991679126607,-0.12751534261266767,-0.9410320393453745,-0.9765392915047307,0.9225878201645676,-0.7591648040986262,-0.5846880546479182,-0.5224528233985309,-1.2707147270565484,-0.6508386401425585,-1.3515815093112584,3.0293231297664143,-2.1335689596704484,-0.7952646622323626,-1.982019391853075,-0.9116554030209915,-0.9325677610692207
Neutral,-0.09106793948192542,1.2678999469736418,0.5550428698278997,-1.166457071790875,0.12846728964345622,0.6533069620216312,1.045805740884263,0.005311799975569629,0.12173497191892747,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,0.09094278104708554,-0.1152036429889815,-0.16908022483708765,-0.34657523665372064,-0.5846880546479182,-0.5224528233985309,0.24340129214302603,-0.16873594374066336,-1.1923519784734053,-0.9106398248280413,0.8206436667572032,0.055429436541136155,0.6666907545001847,0.06431910018702587,0.060433515783823354
Shame,-0.7772444541254903,-0.7340473377215821,0.6832872494528529,-0.8721165388088497,0.06514312864427685,-2.627905536702772,0.36671110394642986,-0.7822999205399295,-0.8350449077114395,4.351444005737053,-0.5124707431905383,-0.12751534261266767,-0.554041481698202,-0.9765392915047307,0.5639367426882997,-0.7591648040986262,-0.1547703674068019,-0.5224528233985309,-1.2135782735018474,-0.6946661579972763,-3.2701666245077834,3.83728788312795,-2.107425485100292,-1.6101400621101352,-2.169092781077828,-0.7069387999090659,-0.8330697450287919
Pride,-0.9074420492117051,-0.9008762781128509,0.7812402736850051,-1.0796643505269445,0.692206771709314,0.940326949663724,-0.3123835329914032,-0.9379906094790397,-0.9164729825735983,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,-1.0055304656199031,-0.9765392915047307,0.4883382656366519,-0.7591648040986262,-0.5846880546479182,-0.5224528233985309,-1.4421240877206511,-0.8261487115614294,-4.342799144934464,-0.9106398248280413,-1.8372762478753448,2.7866052273402633,0.5466568228691316,-0.7807319940540622,-0.8555475666107011
Joy,-0.49925499434681525,-0.4003894569390449,-3.5350199193103626,-0.6683423236674474,-1.66981788115169,-0.16871828258532212,0.36671110394642986,-0.6632423348806098,-0.6925457767026614,0.3223291856101521,-0.5124707431905383,3.0603682227040236,-0.7475367605217882,-0.8688723354402621,0.8345290775226113,-0.34657523665372064,-0.1547703674068019,0.4633072207496406,-1.0850212530037704,-0.3659597740868932,-1.7388355064987233,-0.9106398248280413,-1.9244211631091988,2.876151974579579,0.6597406595444663,-0.7259822048497102,-0.7832051523240969
Shame,-0.09458679340317445,-0.3169749867434105,-1.2920930902655465,0.012963385542695504,-0.6494653720431445,-0.8009276420316382,-0.9914781699292362,-0.11374578568375,-0.10219223395200946,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,-0.29604777660008696,-0.007536686924512837,0.346904952480986,-0.34657523665372064,-0.1547703674068019,-0.5224528233985309,-0.11370154257385474,0.35719427051594954,0.7660087672500987,0.49648980181283564,0.45463502277501594,-0.956448807263131,-0.1593569897159279,-0.19752771774683242,-0.20446583803126422
Neutral,-0.09106793948192542,1.2678999469736418,0.5685422782094736,-1.166457071790875,0.09680520914386702,0.44607853094404054,-0.3123835329914032,0.023628351615464956,0.18280602806554663,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,0.1554412073216143,-0.1152036429889815,-0.1879565973358386,-0.34657523665372064,-0.5846880546479182,-0.5224528233985309,0.2291171787543508,-0.16873594374066336,-1.2839285574660835,-0.9106398248280413,0.8119291752338178,0.06438411126506773,0.667269929079828,0.08336250512767004,0.09782210738061704
Pride,-0.010134299293197249,-0.6506328675259478,-0.7325544167835043,1.3381328846825506,-0.7757204348938026,0.6279970176568284,-0.3123835329914032,0.06026145489525561,0.12173497191892747,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,-0.1025524977765007,-0.7612053793757935,0.24629295719207706,-0.7591648040986262,-0.1547703674068019,1.4490672648978122,-0.027996862241803363,0.15997044016971967,0.4309060874385022,-0.5021183203193996,-0.49524455327399286,1.004624957277882,0.6700210083331329,-0.04994132945683966,-0.061747923026217316
Frustration,-0.4535098933705776,-0.7340473377215821,-0.8531042409394528,0.2851197447102249,-0.14736530576767232,-0.4233767666207688,-0.9914781699292362,-0.3976523361021276,-0.48897558954726417,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,-0.6185399079727307,-0.9765392915047307,0.6395352197399476,-0.34657523665372064,-0.1547703674068019,-0.5224528233985309,-0.5993613977888126,-0.2783047383774577,1.096587308509133,1.1864372316496528,-1.1226879429577414,-0.016207961250316438,-0.24681235124205098,-0.4855592174740766,-0.4534187100530799
Joy,-0.18607699535564978,-0.4838039271346792,-0.7917700566313206,0.20964781317637218,-0.15108571379194252,0.5812692939111577,0.36671110394642986,-0.2144868197031743,-0.16326329009862864,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,-0.2315493503255582,-0.7612053793757935,0.37210444483153526,0.06601433079118485,-0.5846880546479182,0.4633072207496406,-0.07084920240782906,-0.08108090803122787,1.221881420591393,-0.38410099679468085,0.7334987515233491,-0.3743949502075791,0.5882125989585312,-0.2713209118918289,-0.2922662210848844
Pride,-0.622414881590532,-0.8174618079172166,2.6762203999489778,-0.011736519322929073,1.0170817456319299,0.6903006493177234,1.045805740884263,-0.5991344041409762,-0.6925457767026614,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,-0.6185399079727307,-0.3305375551179188,0.2178389178589845,-0.34657523665372064,-0.5846880546479182,0.4633072207496406,-0.6993501915095393,-0.5412698455057642,0.8995628263896018,-0.9106398248280413,1.299940700543401,-0.43707767327510016,0.5136438718294692,-0.4641353869158519,-0.33849804735787353
Neutral,-0.08754908556067637,1.2678999469736418,0.6267276844088858,-1.1639413407397468,0.04896542327952395,0.37776777388522237,-0.3123835329914032,0.023628351615464956,0.10137795320338774,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,0.2844380598706718,-0.1152036429889815,-0.1879565973358386,-0.34657523665372064,-0.5846880546479182,-0.5224528233985309,0.21483306536567556,-0.16873594374066336,-1.0870037115053817,-0.9106398248280413,0.838072649803974,0.03752008709327301,0.6666907545001847,0.08336250512767004,0.06681821554350079
Frustration,-0.19663355711939692,-0.6506328675259478,1.5576655960445496,0.7667025459262374,0.2566791711726571,-1.410366749125015,0.36671110394642986,-0.1595371647834883,-0.2650483836763272,-0.4834937784152281,-0.5124707431905383,-0.12751534261266767,-0.3605462028746157,0.6384650494622991,0.0008071276516707648,-0.34657523665372064,0.7050650070754306,0.4633072207496406,0.07199193147892326,-0.2125634615953811,-0.06718492467535842,1.15920246468241,0.5679234125790263,-1.7265508335212456,-2.1460705915370117,-0.10231069304361122,-0.12385571925476267
Shame,-0.4183213541580871,-0.7340473377215821,0.6234398722945422,0.4109062972666461,0.09838831316884647,-0.8920086514433955,1.045805740884263,-0.4434437152018659,-0.5093326082628039,-0.4834937784152281,0.47304991679126607,-0.12751534261266767,-0.16705092405102945,-0.7612053793757935,0.37201145777489114,-0.34657523665372064,0.2751473198343144,1.4490672648978122,-0.4565202639020603,-0.3440460151595343,0.5227169756398562,0.8414635167312442,0.2803451923073087,-1.1265876270178306,-1.7929188915995709,-0.4189073001818218,-0.3398045658767622
Joy,-0.10866220908817066,-0.3169749867434105,0.6836398459404311,-0.01448095319688727,-0.013421362147614527,0.003206690012291413,1.045805740884263,-0.1595371647834883,-0.08183521523646975,1.1281521496355322,0.47304991679126607,-0.12751534261266767,-0.3605462028746157,-0.22287059905345016,0.15814122749347662,-0.7591648040986262,-0.5846880546479182,-0.5224528233985309,0.14341249842229942,-0.037253390176510144,0.10582176865206155,-0.4748835533521568,0.21934375164361083,0.23452293101976712,0.6517770090743723,-0.15944090786554407,-0.15175922190816715
Shame,-0.8194707011804788,-0.9008762781128509,0.2065126897945376,-0.6079647784403652,1.7878481449173869,-0.3133763563569366,-1.6705728068670693,-0.8372495754596154,-0.8757589451425188,-0.4834937784152281,0.47304991679126607,-0.12751534261266767,-0.9410320393453745,-0.8688723354402621,0.9352340598681642,-0.7591648040986262,-0.5846880546479182,-0.5224528233985309,-1.113589479781121,-0.6946661579972763,0.2791197061360598,1.3044545551743716,-1.323121247995606,0.0733387859889993,-0.8028199476995221,-0.873568593139703,-0.8844050351667857
