label,mfccs_mean,mfccs_var,total-mfccs_var,chroma-stft_mean,mel-spectrogram_mean,tonnetz_mean,spectral-bandwidth_mean,spectral-rolloff_mean,rmse_mean,spectral-flatness_mean,pitch_mean,envelope_mean,zcr_mean,spectral-contrast_mean,temporal-centroid,harmonic-to-noise-ratio,spectral-centroid_mean,tempo,poly-features_mean,rms-energy_mean,crest-factor
Joy,-48.60440822674896,2258.257650109788,29357.349451427242,0.2881645863743211,0.10643404393731087,0.0010589213563895554,631.6501546011074,1976.2538112886004,0.010617456,0.11253982440511268,1093.429348213779,1.5971096954928912,0.22953367964301358,23.73506603095884,242.17783618587052,0.5720400577846223,1381.2742508589101,143.5546875,0.11231788667746419,0.010617456,27.55281465258397
Frustration,-47.06669851628407,1849.472038209113,24043.136496718467,0.27707143483065944,0.13508508639896072,0.003610011102658928,625.7094912951117,1811.26300337638,0.012025282,0.10203265881601986,916.0035723641486,1.6045529523970676,0.20086116177050473,24.043172600116687,197.2522784395997,-3.184557123522987,1226.5506637038932,143.5546875,0.12034334316610903,0.012025282,26.986337519992656
Neutral,-45.110361151223,1211.2998652420324,15746.89824814642,0.2821401769134735,0.09992712549354367,0.0014502656987502543,647.5827118555071,1847.569814048168,0.0075187865,0.044994600593153446,1010.0656379043298,0.9579025486065954,0.2115565058881139,24.94281139634917,205.42759835608427,1.0450004653177905,1247.019374143543,143.5546875,0.07267486459912847,0.0075187865,33.6256339410778
Shame,-45.543602091393645,1683.4628701845113,21885.017312398646,0.27989146687501004,0.1493071134281052,0.000244343349127502,633.4179547249921,1806.902500501379,0.012401569,0.07435538364869071,870.7756269125357,1.6070383557055763,0.19385343055956158,24.77337476344775,201.37187703503577,-14.120280316844777,1203.8509388355253,161.4990234375,0.12209261953897908,0.012401569,26.641506553288764
Pride,-44.75968746474651,1523.9193729954984,19810.95184894148,0.2719679512654058,0.1207617361163675,-0.0014659606676499098,637.9413614245051,1862.4609891882058,0.011095455,0.07246415580304658,965.8758678718177,1.4037951532146389,0.21022654595977416,24.87310087549319,204.5983439989527,-0.17372676564022657,1265.312032332852,129.19921875,0.10765969856758054,0.011095455,30.72837351374868
Joy,-44.45346334835905,1574.179445883223,20464.3327964819,0.27193103397814294,0.1474908112997496,-0.004629751556874307,634.8338794519008,1813.5953564510166,0.012360029,0.08915936744274543,894.0217075944533,1.5225615766647105,0.19839738982488805,23.955233497360474,205.03719885607543,-1.6476164672802778,1223.3698730771107,129.19921875,0.11924372045748291,0.012360029,28.99550898198459
Shame,-45.71627535416388,1616.5954377234812,21015.740690405255,0.27431859505560785,0.17071080668193447,0.004040231958145311,597.367450233098,1846.4475792014787,0.011676412,0.12590071037085565,1076.9641583320083,1.198431119112775,0.2227259088811282,24.323809477129707,196.6231598274845,0.11815443219159572,1304.3867523229821,161.4990234375,0.11223906813143272,0.011676412,25.75005397108051
Neutral,-43.423059310661124,891.8860029313505,11594.518038107557,0.284476533751092,0.06795008154415391,0.004968560112787747,669.9492612967566,1996.2333602134627,0.0054724906,0.04816514427954395,1139.4807376265076,0.7572068484216258,0.23424217489565796,24.714049492538045,201.98734959112886,8.478377822328303,1364.0646593832394,143.5546875,0.05230456329458568,0.0054724906,36.243920798690425
Pride,-45.29621508636979,1749.1792546252277,22739.33031012796,0.2751334655890315,0.22625520494397627,0.008378206754973553,602.7310171661463,1848.9952293602196,0.013844295,0.1463705164550013,1059.3593506340508,1.2887311896978475,0.2230086357283623,23.072224836946774,199.11077312001356,-0.9544132941385665,1304.592574242683,117.45383522727273,0.13727591715856563,0.013844295,21.141636584596526
Frustration,-46.41502064864589,1795.8563503704331,23346.13255481563,0.27725443315709947,0.18118982581633233,0.009712066879336142,601.742709724916,1834.0280142175145,0.012687715,0.11468269744672875,1038.3232619268833,1.3598255815735059,0.21797933923192772,23.04898751792723,195.46905130739324,-0.5685693511815982,1286.4760287255926,161.4990234375,0.12465269204184315,0.012687715,24.486659116414252
Joy,-45.16780171442486,1725.2698687716231,22428.5082940311,0.27296610116747516,0.21903335373237148,0.009968760406307446,584.9837382575563,1800.4239105729464,0.013825367,0.12833500030275738,1036.4914036239259,1.3156395921208235,0.21814144502281801,23.704706099099074,197.30058275692332,0.28239486762110083,1280.7279111751964,143.5546875,0.13460460563317722,0.013825367,27.29823113585743
Pride,-46.44380905516532,1693.432592551982,22014.623703175766,0.27099871121869445,0.2065980296189587,0.004376527047357651,522.1471146860401,1562.7726796774236,0.01311266,0.10386101457408847,923.96793204046,1.250252859726217,0.18775421693626398,24.642069109015587,176.59106274182452,-0.889769292664242,1106.1140444058115,143.5546875,0.11694172107231289,0.01311266,17.639244094880386
Neutral,-45.6268490380676,1142.733377012612,14855.533901163957,0.28405739753111414,0.07922224575602446,0.0055779232440259984,640.4753311854872,1916.8686063224204,0.0061297896,0.04455244065625316,1118.3212687009564,0.8864753782855542,0.23035437098114103,23.62385996313446,214.2602464619408,-1.8124463526867205,1322.2060580015598,184.5703125,0.059438447114073395,0.0061297896,28.118396694660017
Shame,-47.33415841991635,1387.0360382578701,18031.46849735231,0.2790953924610869,0.08505170235324432,0.004480205966783497,547.9926163769375,1679.761240962457,0.0076467344,0.0636878791205286,1046.2854710452782,1.0299684302703456,0.20980586383158661,23.750271320758984,209.6137781812576,1.4913365262246863,1207.3654144647355,161.4990234375,0.06738011078087179,0.0076467344,25.173085986425217
Frustration,-46.894373005871365,1405.0015218916035,18265.019784590844,0.2863783405353535,0.07899382689597573,0.007259218147528721,563.5342340049542,1672.5769571106819,0.007652625,0.08897048934149926,972.4178624455633,1.065811533948992,0.19995891790002163,23.560518524907728,203.7179974517986,-2.0540747575738507,1167.8824599776278,161.4990234375,0.07218731194453366,0.007652625,34.409113409663604
Joy,-46.402250810734614,1492.119908468615,19397.558810091996,0.2892839655947835,0.11875798905342556,0.006298327376536809,569.3117502543796,1665.3957938369742,0.008688731,0.08180889319614391,967.3364084424583,1.0608535867351239,0.1974977649298135,23.286931727695965,212.44051840332958,-1.3516728888385534,1160.0733925071315,161.4990234375,0.08740600900045466,0.008688731,29.358012015222407
Shame,-48.68155009509666,2086.805144310847,27128.46687604101,0.27886866667994853,0.06347545725411272,0.003982808715063714,556.6900386912988,1890.1079172936372,0.010034607,0.008896159198552273,1192.76192229708,1.683626270106078,0.2350131663800516,24.694786327048995,320.1784711823621,-0.73294982924759,1368.848109158849,143.5546875,0.0854417465655291,0.010034607,21.486433165766
Neutral,-45.99424482254409,992.757459103313,12905.846968343069,0.2872296541762692,0.032934071598470636,0.005071222131456366,644.8309846834462,1940.3295742223206,0.0040582158,0.02193583189633372,1111.0458908402304,0.9022909064166424,0.22767867344606946,23.472069509752792,252.85561030923313,-0.6846326242425598,1330.9927455278344,184.5703125,0.03919903897358853,0.0040582158,40.00499224891559
Pride,-48.24592381659658,1870.7674067809853,24319.976288152808,0.2743738556464339,0.06118086431961861,0.006786361284403512,570.4468149134689,1882.063155384462,0.008936725,0.021638010547586323,1161.2770419489727,1.46938159441303,0.22984565327726217,24.875241407348174,265.03718546570786,-0.11334678950600151,1354.673072266226,117.45383522727273,0.08365259950130574,0.008936725,26.432666506806573
Frustration,-49.26530266843767,2290.3484547886005,29774.529912251804,0.27989788513945224,0.08926720555003034,0.00805617031583732,544.7048244102554,1800.862641161255,0.011597969,0.012136295220975379,1135.7979488324918,1.6064560622645463,0.2224571258832436,24.799039987680494,308.42716953523126,23.312195288025663,1301.6587687072808,161.4990234375,0.10340238926701945,0.011597969,28.785407909934744
Joy,-47.512064502657175,1761.3976866529122,22898.16992648786,0.28887954668761207,0.07294029532246209,0.007874040924746327,582.0971979361098,1851.2885705748602,0.008890295,0.0052519990158699644,1119.6877933337823,1.3718448177937155,0.22891928702839967,24.351769046668494,272.86686833611935,0.07410748405958685,1302.546136531056,129.19921875,0.08618194526161278,0.008890295,24.169257891196434
Frustration,-46.01700051383031,1510.1856618678244,19632.413604281715,0.2871400985440914,0.07719568591288745,0.005707488265457438,632.748890346619,2020.1378282857652,0.0071038567,0.037553324627301196,1213.2814709732377,1.2968656825505092,0.24467935912872155,24.44315904748242,252.20428652395302,-0.32370638457732204,1435.1965522055311,161.4990234375,0.07424079391344765,0.0071038567,32.19357255155473
Neutral,-46.42332263307558,1024.0274179865175,13312.356433824729,0.2861823299278958,0.04123427113631924,0.0031921915676431244,660.2694283390529,2008.9512147484756,0.0044697304,0.021128862289926865,1175.8027851470965,0.8302306296802284,0.23792463795731708,24.63412724369399,241.3630976322179,-0.741825571556689,1389.0889075755981,184.5703125,0.04385627572991949,0.0044697304,44.204429040376255
Pride,-45.56869389234367,1236.6645171060775,16076.638722379008,0.2844601428136449,0.0631735755145894,0.003581482255362246,631.537948560963,1992.837440523347,0.0057840794,0.02293778592841181,1169.7841534301976,1.1604651659934193,0.23593678413255956,25.304590207425758,240.47784041574278,3.901973181669461,1395.9538415080137,184.5703125,0.05665611499070486,0.0057840794,30.594932192390473
Shame,-45.97828944793582,1590.183714848858,20672.388293035154,0.28345229220832036,0.08418421568955028,0.009346433847565195,610.1222089428452,1976.8344264863897,0.008221275,0.034961434002438924,1139.0211711834443,1.5267512482575103,0.23025440992120344,25.688629316726242,240.77781074790602,-0.4836192817240148,1394.3940420432646,107.666015625,0.07918774079134348,0.008221275,32.55320535978108
Joy,-44.48288210313231,1275.5907282662251,16582.679467460926,0.2845260792340802,0.09103914963700391,0.008904782090091948,673.169330212353,2067.948606508804,0.007261255,0.03346771774066572,1107.4257347564696,1.308134208952076,0.22913668448464913,25.29071067889447,243.37383408239222,-0.9669649140643469,1393.9135796722348,75.99954044117646,0.07136437394624645,0.007261255,32.41517813902884
